filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
eva_77.jpg,686342,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":87,""y"":142,""width"":250,""height"":118}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_77.jpg,686342,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":487,""y"":146,""width"":181,""height"":103}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_77.jpg,686342,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":725,""y"":42,""width"":216,""height"":116}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_77.jpg,686342,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":1078,""y"":2,""width"":202,""height"":60}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_77.jpg,686342,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":1255,""y"":2,""width"":296,""height"":101}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_78.jpg,75998,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":139,""y"":1,""width"":236,""height"":171}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_78.jpg,75998,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":392,""y"":109,""width"":171,""height"":105}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_78.jpg,75998,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":7,""y"":212,""width"":353,""height"":469}","{""name"":""vest"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_78.jpg,75998,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":373,""y"":327,""width"":288,""height"":343}","{""name"":""vest"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,0,"{""name"":""rect"",""x"":123,""y"":94,""width"":88,""height"":58}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,1,"{""name"":""rect"",""x"":147,""y"":600,""width"":58,""height"":71}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,2,"{""name"":""rect"",""x"":211,""y"":592,""width"":77,""height"":61}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,3,"{""name"":""rect"",""x"":774,""y"":479,""width"":80,""height"":51}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,4,"{""name"":""rect"",""x"":727,""y"":484,""width"":29,""height"":47}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,5,"{""name"":""rect"",""x"":628,""y"":519,""width"":59,""height"":59}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,6,"{""name"":""rect"",""x"":538,""y"":528,""width"":45,""height"":49}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,7,"{""name"":""rect"",""x"":482,""y"":552,""width"":56,""height"":61}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,8,"{""name"":""rect"",""x"":405,""y"":550,""width"":45,""height"":54}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,9,"{""name"":""rect"",""x"":311,""y"":580,""width"":47,""height"":50}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_79.jpg,60491,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",11,10,"{""name"":""rect"",""x"":283,""y"":577,""width"":33,""height"":54}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,0,"{""name"":""rect"",""x"":73,""y"":106,""width"":114,""height"":66}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,1,"{""name"":""rect"",""x"":310,""y"":104,""width"":104,""height"":89}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,2,"{""name"":""rect"",""x"":433,""y"":39,""width"":109,""height"":78}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,3,"{""name"":""rect"",""x"":683,""y"":109,""width"":104,""height"":65}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,4,"{""name"":""rect"",""x"":41,""y"":814,""width"":99,""height"":75}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,5,"{""name"":""rect"",""x"":703,""y"":804,""width"":136,""height"":68}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,6,"{""name"":""rect"",""x"":634,""y"":831,""width"":80,""height"":83}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,7,"{""name"":""rect"",""x"":559,""y"":848,""width"":72,""height"":99}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,8,"{""name"":""rect"",""x"":422,""y"":833,""width"":123,""height"":65}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,9,"{""name"":""rect"",""x"":308,""y"":840,""width"":92,""height"":56}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,10,"{""name"":""rect"",""x"":204,""y"":817,""width"":80,""height"":83}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_81.jpg,1440273,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",12,11,"{""name"":""rect"",""x"":271,""y"":792,""width"":60,""height"":56}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,0,"{""name"":""rect"",""x"":61,""y"":33,""width"":42,""height"":34}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,1,"{""name"":""rect"",""x"":545,""y"":30,""width"":37,""height"":26}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,2,"{""name"":""rect"",""x"":36,""y"":80,""width"":86,""height"":110}","{""name"":""vest"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,3,"{""name"":""rect"",""x"":25,""y"":293,""width"":25,""height"":34}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,4,"{""name"":""rect"",""x"":71,""y"":294,""width"":41,""height"":29}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,5,"{""name"":""rect"",""x"":255,""y"":266,""width"":50,""height"":54}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,6,"{""name"":""rect"",""x"":312,""y"":255,""width"":21,""height"":66}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,7,"{""name"":""rect"",""x"":485,""y"":266,""width"":31,""height"":50}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,8,"{""name"":""rect"",""x"":527,""y"":262,""width"":37,""height"":54}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,9,"{""name"":""rect"",""x"":380,""y"":288,""width"":38,""height"":34}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,10,"{""name"":""rect"",""x"":428,""y"":286,""width"":44,""height"":33}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,11,"{""name"":""rect"",""x"":600,""y"":288,""width"":44,""height"":33}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,12,"{""name"":""rect"",""x"":687,""y"":290,""width"":41,""height"":30}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,13,"{""name"":""rect"",""x"":141,""y"":294,""width"":38,""height"":27}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_82.jpg,76266,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",15,14,"{""name"":""rect"",""x"":205,""y"":296,""width"":31,""height"":34}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,0,"{""name"":""rect"",""x"":2,""y"":58,""width"":24,""height"":13}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,1,"{""name"":""rect"",""x"":53,""y"":58,""width"":16,""height"":11}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,2,"{""name"":""rect"",""x"":109,""y"":56,""width"":18,""height"":10}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,3,"{""name"":""rect"",""x"":149,""y"":59,""width"":21,""height"":10}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,4,"{""name"":""rect"",""x"":178,""y"":50,""width"":23,""height"":13}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,5,"{""name"":""rect"",""x"":176,""y"":74,""width"":34,""height"":56}","{""name"":""vest"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,6,"{""name"":""rect"",""x"":376,""y"":47,""width"":19,""height"":13}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,7,"{""name"":""rect"",""x"":334,""y"":47,""width"":25,""height"":11}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,8,"{""name"":""rect"",""x"":301,""y"":44,""width"":25,""height"":17}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,9,"{""name"":""rect"",""x"":267,""y"":59,""width"":26,""height"":13}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,10,"{""name"":""rect"",""x"":235,""y"":61,""width"":19,""height"":11}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,11,"{""name"":""rect"",""x"":13,""y"":185,""width"":20,""height"":18}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,12,"{""name"":""rect"",""x"":78,""y"":190,""width"":11,""height"":14}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,13,"{""name"":""rect"",""x"":133,""y"":185,""width"":14,""height"":17}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,14,"{""name"":""rect"",""x"":196,""y"":177,""width"":11,""height"":25}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,15,"{""name"":""rect"",""x"":353,""y"":185,""width"":21,""height"":21}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,16,"{""name"":""rect"",""x"":315,""y"":185,""width"":17,""height"":20}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,17,"{""name"":""rect"",""x"":276,""y"":188,""width"":11,""height"":15}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,18,"{""name"":""rect"",""x"":261,""y"":186,""width"":11,""height"":16}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,19,"{""name"":""rect"",""x"":220,""y"":181,""width"":16,""height"":16}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,20,"{""name"":""rect"",""x"":171,""y"":179,""width"":13,""height"":23}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,21,"{""name"":""rect"",""x"":150,""y"":182,""width"":11,""height"":19}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,22,"{""name"":""rect"",""x"":164,""y"":184,""width"":8,""height"":19}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,23,"{""name"":""rect"",""x"":89,""y"":181,""width"":18,""height"":14}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,24,"{""name"":""rect"",""x"":109,""y"":178,""width"":12,""height"":16}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,25,"{""name"":""rect"",""x"":25,""y"":181,""width"":17,""height"":14}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,26,"{""name"":""rect"",""x"":35,""y"":170,""width"":18,""height"":16}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,27,"{""name"":""rect"",""x"":46,""y"":188,""width"":20,""height"":10}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,28,"{""name"":""rect"",""x"":378,""y"":183,""width"":11,""height"":22}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,29,"{""name"":""rect"",""x"":342,""y"":181,""width"":13,""height"":16}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,30,"{""name"":""rect"",""x"":292,""y"":180,""width"":25,""height"":13}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,31,"{""name"":""rect"",""x"":240,""y"":188,""width"":8,""height"":16}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,32,"{""name"":""rect"",""x"":249,""y"":187,""width"":9,""height"":18}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_83.jpg,22145,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",34,33,"{""name"":""rect"",""x"":209,""y"":190,""width"":10,""height"":13}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,0,"{""name"":""rect"",""x"":31,""y"":307,""width"":27,""height"":28}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,1,"{""name"":""rect"",""x"":82,""y"":322,""width"":33,""height"":29}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,2,"{""name"":""rect"",""x"":190,""y"":311,""width"":25,""height"":25}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,3,"{""name"":""rect"",""x"":118,""y"":313,""width"":25,""height"":27}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,4,"{""name"":""rect"",""x"":38,""y"":61,""width"":33,""height"":24}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,5,"{""name"":""rect"",""x"":125,""y"":48,""width"":37,""height"":25}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,6,"{""name"":""rect"",""x"":203,""y"":43,""width"":41,""height"":27}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,7,"{""name"":""rect"",""x"":275,""y"":36,""width"":39,""height"":25}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,8,"{""name"":""rect"",""x"":357,""y"":37,""width"":37,""height"":29}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,9,"{""name"":""rect"",""x"":429,""y"":31,""width"":42,""height"":23}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,10,"{""name"":""rect"",""x"":542,""y"":139,""width"":42,""height"":46}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,11,"{""name"":""rect"",""x"":639,""y"":51,""width"":45,""height"":26}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,12,"{""name"":""rect"",""x"":831,""y"":59,""width"":39,""height"":21}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,13,"{""name"":""rect"",""x"":720,""y"":44,""width"":36,""height"":22}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,14,"{""name"":""rect"",""x"":787,""y"":41,""width"":35,""height"":25}","{""name"":""hardhat"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,15,"{""name"":""rect"",""x"":839,""y"":313,""width"":33,""height"":26}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,16,"{""name"":""rect"",""x"":4,""y"":316,""width"":22,""height"":29}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,17,"{""name"":""rect"",""x"":158,""y"":324,""width"":40,""height"":27}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
eva_84.jpg,522855,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",30,18,"{""name"":""rect"",""x"":235,""y"":301,""width"":32,""height"":33}","{""name"":""boots"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
